step,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/action_over_limit,Episode_Reward/curriculum_accelerate,Episode_Reward/curriculum_alignment,Episode_Reward/curriculum_continuous,Episode_Reward/curriculum_hold,Episode_Reward/curriculum_steering,Episode_Reward/curriculum_transfer,Episode_Reward/dynamic_action_rate,Episode_Reward/failure,Episode_Reward/foreaft_balance,Episode_Reward/joint_torques_l2,Episode_Reward/self_collisions,Episode_Reward/waist_support,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
16660,0.967992,0.0201793,0.0434262,0.0134226,0.120581,0.00865496,0.203373,0.336786,3.99088,0.0629738,0.30012,0.0722999,0.876067,6.95473,0.98559,1,0.00720834,0.11956,0.703106,0.139912,0.628525,0.988332,0.628525,0,-0.00431435,0.0322625,0.918224,0.839009,0.0109015,0.018875,0.00141376,0.00174776,0.561305,0.0133203,-11.239,-13.5987,10.8068,0.709398,0.821272,-16.3462,-0.0177748,0,-0.000647162,1.50368,2.38274,0,0,-0.00367069,-0.983302,-0.165634,-0.000399608,-0.0202045,0.379217,5.33333,13.7083,0,0,29.25,12.625,1.125,-16.9705,1.5e-05,-0.000638275,0.117421,1.4895,0.0858154,62402,0.102633,74.82,6.2337
16661,0.957224,0.0197685,0.0442044,0.0131431,0.120693,0.00869209,0.204251,0.330438,3.98284,0.0633279,0.300208,0.0713078,0.877537,6.94931,0.986182,1,0.0066128,0.106463,0.70046,0.140046,0.607952,0.981971,0.607952,0,-0.00436649,0.0319413,0.916506,0.840215,0.0107386,0.0185485,0.00142931,0.00171204,0.560168,0.0131027,-11.2653,-14.1367,10.729,0.712451,0.815393,-16.0443,-0.0171966,0,-0.000639899,1.48988,2.37446,0,0,-0.00365885,-0.974909,-0.166047,-0.000395604,-0.0183201,0.378795,5.91667,15.0417,0,0,27.75,13.7083,1.41667,-16.9813,1.5e-05,7.79482e-05,0.115422,1.5471,0.0861058,60190,0.102586,73.23,5.58056
16662,0.959374,0.01998,0.0442942,0.0133018,0.121292,0.00862697,0.204099,0.333219,3.98679,0.0626385,0.300121,0.0715954,0.876679,6.95414,0.986014,1,0.00703342,0.118588,0.702965,0.140575,0.607114,0.982699,0.607114,0,-0.00434225,0.032406,0.918094,0.840639,0.0107522,0.0186645,0.00134858,0.00163923,0.559139,0.0131621,-11.1866,-13.8096,10.6891,0.714576,0.814772,-16.2564,-0.0174236,0,-0.000631163,1.49389,2.38338,0,0,-0.00365349,-0.979771,-0.167385,-0.000396458,-0.018137,0.380372,5.625,14.2083,0,0,29.4583,13.25,1.41667,-16.9889,2.25e-05,-0.000377305,0.110705,1.535,0.0863538,60630,0.102544,74.56,6.09074
16663,0.961562,0.0197682,0.0446839,0.0131707,0.120446,0.00861099,0.202826,0.33563,4.00229,0.0625646,0.299667,0.0708678,0.878849,6.95962,0.9861,1,0.00674451,0.113055,0.705336,0.14005,0.63144,0.987255,0.63144,0,-0.00438737,0.0309823,0.917032,0.841939,0.0106547,0.018427,0.001364,0.00166666,0.560929,0.0130547,-11.2758,-14.0273,10.6397,0.715454,0.807436,-16.1631,-0.0173995,0,-0.000606856,1.49324,2.36823,0,0,-0.00363623,-0.980435,-0.164155,-0.000392986,-0.0181724,0.377847,5.16667,15,0,0,28.9167,13.75,1.29167,-16.9978,1e-05,0.000553441,0.107964,1.53449,0.0871179,60621,0.102551,74.56,6.02075
16664,0.960389,0.0199281,0.0438511,0.0132696,0.121168,0.00865276,0.203456,0.333703,3.99798,0.0630426,0.299904,0.0714873,0.876114,6.95234,0.985648,1,0.00690662,0.114183,0.703665,0.140534,0.61444,0.992624,0.61444,0,-0.0043433,0.0315459,0.917483,0.841455,0.0107781,0.0186142,0.00132435,0.00166376,0.560972,0.0131881,-11.2968,-13.8109,10.7074,0.713706,0.810322,-16.2197,-0.0175741,0,-0.000580118,1.49329,2.37824,0,0,-0.00366907,-0.976848,-0.166386,-0.00039681,-0.0196415,0.379145,4.75,13.8333,0,0,28.4167,12.9583,1.45833,-16.9925,1.5e-05,-0.00122239,0.111329,1.54788,0.0869639,60130,0.102569,73.34,6.00547
16665,0.957912,0.0202078,0.0442381,0.0134498,0.120993,0.00872202,0.203288,0.333229,4.00799,0.0622315,0.299724,0.0723428,0.875481,6.94792,0.98582,1,0.00702602,0.114888,0.70443,0.140504,0.611665,0.982298,0.611665,0,-0.00434612,0.0316793,0.917233,0.838939,0.0109025,0.0189056,0.00128304,0.00162331,0.560512,0.0132721,-11.2552,-13.7698,10.8561,0.710976,0.826939,-16.2468,-0.0176908,0,-0.000675124,1.48971,2.37193,0,0,-0.00366603,-0.985811,-0.162332,-0.000395556,-0.0183869,0.378403,5.375,14.0417,0,0,29.0833,12.625,0.958333,-16.9998,2.25e-05,0.000178367,0.102597,1.531,0.0875721,60734,0.102557,72.07,6.06406
16666,0.960827,0.0199707,0.0442374,0.013276,0.121097,0.00862252,0.203779,0.334223,4.0047,0.0623283,0.3,0.0719109,0.878215,6.95744,0.985993,1,0.00698961,0.114569,0.704941,0.140756,0.618129,0.99199,0.618129,0,-0.00434638,0.0314579,0.917395,0.84023,0.0107616,0.0186742,0.0013456,0.00165077,0.560788,0.0131454,-11.2691,-13.8273,10.7596,0.711716,0.819336,-16.2331,-0.0176475,0,-0.000533003,1.49344,2.37075,0,0,-0.00366333,-0.97401,-0.160799,-0.000396153,-0.0194721,0.377497,5.125,15,0,0,30.125,13.5833,1.54167,-16.9959,1e-05,0.00522134,0.118286,1.52884,0.0853839,60898,0.102543,71.82,6.26451
16667,0.957977,0.0202839,0.0437064,0.0135111,0.120237,0.00865672,0.203172,0.33162,4.00023,0.0613486,0.299672,0.0723392,0.877095,6.94501,0.985131,1,0.00726472,0.11928,0.700936,0.139675,0.630226,0.985901,0.630226,0,-0.00432787,0.0312065,0.917287,0.839315,0.0108981,0.0189612,0.00120963,0.00157834,0.558469,0.0133238,-11.4319,-13.5646,10.7491,0.713403,0.827357,-16.4247,-0.0175777,0,-0.000535987,1.49067,2.37635,0,0,-0.003654,-0.979467,-0.161716,-0.000397126,-0.0175749,0.379051,5.45833,12.9167,0,0,29.5833,12.4583,1.16667,-17.0037,1.5e-05,-0.000222677,0.106551,1.5718,0.0866675,59273,0.102525,73.46,6.17752
16668,0.963465,0.020068,0.0439255,0.0133329,0.121881,0.00858392,0.203879,0.337812,4.03779,0.0617884,0.300395,0.0719784,0.878927,6.95514,0.985383,1,0.00707759,0.117064,0.709193,0.141603,0.639911,0.986442,0.639911,0,-0.0043415,0.0299319,0.917834,0.839513,0.0108149,0.0187916,0.00128099,0.00158671,0.559212,0.0132137,-11.2828,-13.6924,10.7671,0.710893,0.819068,-16.3222,-0.0179333,0,-0.000611786,1.49893,2.37121,0,0,-0.00365498,-0.980476,-0.159038,-0.000395478,-0.0197519,0.376937,4.79167,13.6667,0,0,29.5,14.25,1.25,-16.9958,2.25e-05,0.000687224,0.109119,1.52942,0.0867941,60823,0.102515,73.29,5.68181
16669,0.964093,0.0198118,0.044143,0.0131885,0.120471,0.00874461,0.204188,0.335128,3.97785,0.0631543,0.300607,0.0715895,0.878022,6.95256,0.985527,1,0.00674736,0.111373,0.704623,0.140048,0.636923,0.992291,0.636923,0,-0.00438151,0.0312075,0.916607,0.840843,0.0107611,0.0185393,0.00134006,0.00165782,0.560712,0.0131115,-11.3014,-14.0283,10.7414,0.713558,0.812666,-16.0768,-0.0176313,0,-0.000674099,1.50064,2.38248,0,0,-0.00368775,-0.972574,-0.16381,-0.000399623,-0.018976,0.379659,6.08333,15.125,0,0,28.5833,13.5833,1.58333,-16.999,1e-05,0.000525622,0.113088,1.49505,0.0921767,61934,0.102492,75.15,6.15792
16670,0.962976,0.0198718,0.044586,0.0132117,0.121479,0.00857386,0.204511,0.33514,4.00494,0.0617428,0.300418,0.0715972,0.876954,6.9564,0.986353,1,0.00677762,0.114233,0.706425,0.140988,0.638101,0.987585,0.638101,0,-0.00436426,0.0306186,0.917093,0.842123,0.0107022,0.0186085,0.00135029,0.0016504,0.560995,0.013121,-11.2268,-13.9555,10.7327,0.713778,0.813091,-16.1641,-0.0175823,0,-0.00053241,1.50121,2.38604,0,0,-0.00364441,-0.976685,-0.164426,-0.000395772,-0.018133,0.380197,4.20833,13.5833,0,0,27.8333,14.2917,1.375,-17.0029,1.5e-05,0.000562451,0.106303,1.50839,0.0864749,61637,0.102488,72.64,6.34436
16671,0.958188,0.0199142,0.044689,0.0132405,0.119707,0.00878118,0.202923,0.332699,4.00169,0.0636055,0.299322,0.0723592,0.877234,6.94359,0.985426,1,0.00696355,0.113476,0.703938,0.139448,0.621994,0.986139,0.621994,0,-0.00436827,0.0316799,0.916264,0.840123,0.0108149,0.0186691,0.00135012,0.00165642,0.560044,0.0131756,-11.3095,-14.0223,10.8116,0.712154,0.812475,-16.0949,-0.0179021,0,-0.000574068,1.48296,2.34922,0,0,-0.00365181,-0.980247,-0.161162,-0.000398462,-0.0182173,0.374699,6,14.875,0,0,30.125,13.625,1.20833,-17.0047,2.25e-05,0.000520007,0.105139,1.51247,0.0875273,61440,0.102477,73.55,6.08435
16672,0.965076,0.0198713,0.0450437,0.0132011,0.121289,0.00866134,0.203763,0.337259,4.03659,0.0622922,0.300304,0.0719725,0.878431,6.95248,0.985935,1,0.00696494,0.114081,0.708591,0.141081,0.633555,0.992893,0.633555,0,-0.00437852,0.0308166,0.916525,0.840671,0.0107465,0.0186418,0.00130175,0.00158908,0.560169,0.0130837,-11.1662,-14.037,10.8577,0.709976,0.818809,-16.0785,-0.0179912,0,-0.000567781,1.49863,2.37076,0,0,-0.00366148,-0.982717,-0.162056,-0.000396802,-0.0195529,0.377331,4.91667,14.5417,0,0,27.9167,12.7083,1.04167,-17.0062,1e-05,0.00419241,0.113707,1.55997,0.0858536,59729,0.102468,74.82,6.31335
16673,0.959158,0.0197948,0.045211,0.0131523,0.120846,0.0086877,0.203701,0.333482,4.03668,0.0623241,0.299871,0.0717414,0.879377,6.95296,0.98568,1,0.00700172,0.112812,0.705346,0.140685,0.612634,0.987094,0.612634,0,-0.0043826,0.0308827,0.91612,0.841802,0.010678,0.0185718,0.00127335,0.00157743,0.558497,0.0129967,-11.2718,-14.0711,10.8595,0.709901,0.812687,-16.045,-0.0178897,0,-0.000571245,1.48894,2.35682,0,0,-0.00366804,-0.982632,-0.161473,-0.000399443,-0.0184664,0.375613,5.125,14.875,0,0,29.8333,13.7083,1.125,-17.0075,1.5e-05,0.00166746,0.109113,1.52334,0.0885949,60984,0.102455,72.79,5.67464
16674,0.964544,0.0195002,0.0454908,0.0129604,0.120999,0.00867293,0.203604,0.337662,4.04932,0.062948,0.299696,0.0710643,0.879045,6.95811,0.986275,1,0.00658014,0.106705,0.707998,0.14075,0.640058,0.983413,0.640058,0,-0.00440887,0.0310828,0.915866,0.842178,0.0105958,0.0182986,0.00125123,0.00151095,0.558438,0.0129363,-11.2223,-14.3483,10.7546,0.71343,0.805916,-15.9001,-0.0179284,0,-0.000544839,1.49972,2.37107,0,0,-0.00366443,-0.978929,-0.16293,-0.000397524,-0.0182608,0.377673,5.5,15.2083,0,0,27.3333,13.25,1.25,-17.0041,1e-05,0.0137106,0.115413,1.49202,0.088702,62189,0.102448,72.34,5.70743
16675,0.961448,0.0194569,0.0455244,0.0129223,0.121134,0.00860425,0.203533,0.33496,4.0346,0.0626804,0.299837,0.0707084,0.879124,6.961,0.985877,1,0.0066662,0.112364,0.707053,0.140895,0.630215,0.988915,0.630215,0,-0.0043943,0.0317723,0.916451,0.844408,0.0105004,0.0182556,0.00139549,0.00163892,0.559444,0.012819,-11.1858,-14.217,10.6768,0.715412,0.808188,-15.9608,-0.0178745,0,-0.000623232,1.49087,2.36118,0,0,-0.00364886,-0.973696,-0.163382,-0.000395189,-0.0181507,0.376484,5.5,14.75,0,0,27.75,13.75,1.79167,-16.9954,1e-05,0.00222696,0.103305,1.51756,0.0891893,61182,0.102457,75.38,6.08183
16676,0.960535,0.0199046,0.0451761,0.0132245,0.120107,0.00890096,0.202959,0.332963,4.01694,0.0639234,0.300207,0.0720546,0.876745,6.94968,0.986527,1,0.00664532,0.10965,0.703522,0.139613,0.626447,0.992421,0.626447,0,-0.00437668,0.0318786,0.915465,0.838755,0.01087,0.0186862,0.0012299,0.00157301,0.560142,0.0131512,-11.2675,-14.2456,10.8805,0.710149,0.817245,-15.9327,-0.017884,0,-0.000723664,1.48989,2.3564,0,0,-0.00365643,-0.974785,-0.163392,-0.000397964,-0.0187781,0.37524,5.70833,16,0,0,27.6667,13.625,1.625,-16.9904,1.5e-05,-0.00120569,0.111808,1.49709,0.0896249,61954,0.102464,74.9,6.10944
16677,0.959943,0.0202047,0.0446259,0.0134357,0.12084,0.00875366,0.202971,0.334712,3.9969,0.0617964,0.300197,0.0723434,0.876971,6.94296,0.985695,1,0.00697712,0.117239,0.706227,0.140332,0.607848,0.988746,0.607848,0,-0.00436256,0.0302905,0.91657,0.8387,0.0109128,0.018937,0.00115868,0.0015196,0.55912,0.013262,-11.2546,-13.8563,10.8675,0.71212,0.828929,-16.1602,-0.0178864,0,-0.000539483,1.49079,2.36851,0,0,-0.00363662,-0.980549,-0.161353,-0.000395921,-0.0189303,0.377257,5.125,14.5833,0,0,29.1667,13.8333,1.20833,-16.9966,1e-05,0.0027351,0.115293,1.54677,0.0857401,60216,0.102481,73,5.99802
16678,0.961509,0.0200134,0.0448195,0.0133086,0.121378,0.00863618,0.203539,0.335663,4.01217,0.0618628,0.300289,0.0720707,0.878008,6.95735,0.985769,1,0.00702046,0.11857,0.707237,0.140933,0.620241,0.989028,0.620241,0,-0.00437465,0.0303458,0.916912,0.840683,0.0107789,0.0187091,0.00131888,0.00162331,0.560031,0.0131739,-11.2848,-13.8487,10.7931,0.712375,0.81232,-16.1836,-0.0180511,0,-0.000497285,1.49416,2.37309,0,0,-0.003629,-0.982128,-0.162734,-0.000393686,-0.0189749,0.378322,4.5,13.75,0,0,30,14.8333,1.29167,-16.9981,1.5e-05,-0.000885434,0.12738,1.50848,0.0882268,61566,0.102486,73.82,6.16435
16679,0.953117,0.0198454,0.0454378,0.0131843,0.121396,0.008634,0.203963,0.330594,4.01527,0.0619108,0.300139,0.0716608,0.878186,6.94713,0.985654,1,0.00687497,0.113338,0.704003,0.140945,0.609063,0.98257,0.609063,0,-0.00437696,0.031408,0.916255,0.840983,0.0107045,0.0186153,0.00134051,0.00162092,0.558891,0.0130279,-11.1875,-14.0846,10.8753,0.709232,0.818109,-16.0333,-0.0181865,0,-0.0006949,1.48307,2.35744,0,0,-0.00367272,-0.975246,-0.161044,-0.000397371,-0.018916,0.375672,4.75,14.5,0,0,28.5,13.125,1.41667,-17.0096,1.5e-05,-0.00040096,0.118028,1.48817,0.0854263,62470,0.10248,75.38,6.23537
16680,0.957013,0.0197429,0.0452258,0.0131046,0.122296,0.00866811,0.203803,0.335551,4.01646,0.0623561,0.300487,0.071457,0.878769,6.95678,0.98638,1,0.00667019,0.111444,0.709451,0.141886,0.616303,0.984093,0.616303,0,-0.00439905,0.0302829,0.916445,0.841522,0.0106796,0.0185513,0.00142635,0.00166125,0.560873,0.0129891,-11.1251,-14.1831,10.8844,0.710014,0.812827,-15.9376,-0.0179488,0,-0.000493377,1.48503,2.34611,0,0,-0.00363582,-0.979918,-0.162662,-0.000395349,-0.0188621,0.373225,5.125,15.5417,0,0,28.9167,14.8333,1.41667,-17.0186,1e-05,0.000103924,0.107209,1.53975,0.0882902,60381,0.102491,72.78,5.94712
16681,0.96494,0.0200148,0.0438039,0.0133418,0.120369,0.00851299,0.203433,0.335294,3.97947,0.0616728,0.300111,0.0717828,0.878417,6.9528,0.98507,1,0.00732934,0.121067,0.703606,0.13994,0.624509,0.992402,0.624509,0,-0.00432673,0.0311539,0.918452,0.841197,0.0107585,0.0186675,0.00134237,0.00168646,0.56077,0.013191,-11.2775,-13.516,10.7175,0.71215,0.816613,-16.3894,-0.0181077,0,-0.000541609,1.49929,2.37877,0,0,-0.00364822,-0.979783,-0.161848,-0.000397421,-0.0186337,0.379015,3.95833,12.6667,0,0,29.6667,12.75,1.33333,-17.0177,2.25e-05,0.000491584,0.113167,1.48973,0.0869422,62348,0.102512,75.35,6.06149
16682,0.963326,0.0200528,0.0448212,0.0133273,0.121676,0.00871111,0.203297,0.336565,4.01489,0.0634973,0.300442,0.0721572,0.87751,6.94718,0.985224,1,0.00702547,0.118955,0.707443,0.141205,0.630055,0.991545,0.630055,0,-0.0043651,0.0314704,0.91736,0.839363,0.0108395,0.0187667,0.0014014,0.00170484,0.561195,0.0131789,-11.1805,-13.8139,10.8858,0.709036,0.819854,-16.143,-0.0183235,0,-0.000654629,1.49395,2.36317,0,0,-0.00366321,-0.982636,-0.162859,-0.000396215,-0.0185259,0.376086,5.04167,14.1667,0,0,29.0833,13.5833,1.08333,-17.008,1e-05,0.00070598,0.118479,1.52771,0.0860245,60916,0.102512,73.7,6.37284
16683,0.962739,0.0195956,0.0449689,0.0130333,0.120476,0.00864988,0.203317,0.334984,3.98237,0.063877,0.300201,0.0713497,0.878943,6.95832,0.986663,1,0.00665438,0.110315,0.703659,0.139993,0.631353,0.988514,0.631353,0,-0.00438933,0.0318485,0.916155,0.842822,0.0106077,0.0183615,0.00131365,0.00163334,0.560973,0.0129515,-11.254,-14.1998,10.7299,0.714116,0.80812,-15.9739,-0.0179926,0,-0.000665199,1.49736,2.37944,0,0,-0.00363802,-0.981167,-0.162449,-0.000396626,-0.0174929,0.379414,5.375,15,0,0,27.875,13.7083,1.25,-17.0174,1e-05,-0.000113685,0.114274,1.52589,0.0866807,60961,0.102469,75.26,6.14321
16684,0.963955,0.0199434,0.044928,0.0132553,0.119717,0.00882523,0.203068,0.334888,3.97679,0.0635252,0.299988,0.0723704,0.878769,6.94661,0.986164,1,0.00668138,0.113371,0.703086,0.139236,0.62945,0.980637,0.62945,0,-0.004378,0.0310895,0.915642,0.839748,0.0108215,0.0187135,0.00131242,0.00163212,0.560987,0.0131306,-11.2926,-14.1021,10.8789,0.711167,0.81922,-16.0175,-0.0180705,0,-0.000656325,1.49565,2.36906,0,0,-0.00365111,-0.977502,-0.159603,-0.000396819,-0.0189747,0.377512,5.75,15.875,0,0,28.25,13.25,1.5,-17.0213,1.5e-05,-0.000101931,0.110311,1.51943,0.0867445,61203,0.102442,74.18,6.24082
16685,0.961633,0.0196175,0.0444267,0.0130472,0.121261,0.00859552,0.203703,0.336105,3.99604,0.0633296,0.299946,0.0712674,0.877079,6.9601,0.985832,1,0.00675402,0.116493,0.70749,0.141067,0.639426,0.986083,0.639426,0,-0.00436174,0.0314862,0.91757,0.842974,0.0106064,0.0183596,0.00151921,0.00178005,0.562372,0.0129574,-11.1819,-13.9556,10.7086,0.712832,0.805995,-16.0792,-0.0181745,0,-0.000677525,1.49123,2.35619,0,0,-0.00365991,-0.978776,-0.161945,-0.000397825,-0.0196819,0.374984,4.54167,14.1667,0,0,28.0417,14.9583,1.41667,-17.0319,2.25e-05,0.00232816,0.111131,1.51915,0.0833583,61343,0.10248,73.73,6.34368
16686,0.95973,0.0195806,0.0446938,0.013014,0.121201,0.00857223,0.203436,0.335138,3.98801,0.0622826,0.299888,0.0709082,0.87696,6.95934,0.985916,1,0.00656394,0.108706,0.707402,0.140856,0.627084,0.97851,0.627084,0,-0.00437869,0.0308556,0.916974,0.843339,0.0106007,0.0183761,0.00149522,0.00174551,0.561871,0.0129469,-11.1156,-14.123,10.6867,0.715379,0.810575,-15.9955,-0.0178707,0,-0.000612181,1.48697,2.35264,0,0,-0.0036461,-0.975347,-0.162178,-0.000395555,-0.0185084,0.37456,4.875,15.1667,0,0,27.625,14.7083,1.5,-17.0175,1.5e-05,0.00324322,0.106234,1.50844,0.0837383,61741,0.102498,74,6.32695
16687,0.959903,0.0196537,0.0446276,0.013061,0.120372,0.00864161,0.202805,0.3338,3.99713,0.0631724,0.299287,0.0713994,0.880378,6.95708,0.986284,1,0.00681954,0.112644,0.70501,0.140271,0.60582,0.9892,0.60582,0,-0.00437876,0.0311654,0.916375,0.841396,0.0106414,0.0184447,0.00131156,0.0015803,0.559226,0.012944,-11.3133,-14.0858,10.7893,0.709897,0.812765,-15.9991,-0.0179664,0,-0.000523888,1.48228,2.33467,0,0,-0.0036369,-0.978688,-0.159659,-0.000396537,-0.0202528,0.371412,5.04167,15.0417,0,0,28.1667,12.9583,1.45833,-17.0236,1.5e-05,0.000510993,0.10909,1.51785,0.0903647,61125,0.102485,73.2,6.213
16688,0.958456,0.0197633,0.0445622,0.013136,0.120724,0.00867751,0.203104,0.333603,3.97924,0.0633635,0.299788,0.0716368,0.876422,6.95346,0.986493,1,0.00669032,0.110592,0.705498,0.140495,0.619259,0.98868,0.619259,0,-0.00437347,0.0310431,0.916436,0.841402,0.0107164,0.0185152,0.00134905,0.0016505,0.561398,0.01304,-11.259,-14.0643,10.7748,0.712058,0.810884,-16.0301,-0.017953,0,-0.00058653,1.48572,2.3585,0,0,-0.0036263,-0.981023,-0.160222,-0.00039311,-0.0190103,0.375709,5.08333,14.5,0,0,27.5417,14,1.16667,-17.0339,2.25e-05,-0.000749548,0.111238,1.51823,0.0964186,60882,0.102448,73.5,6.2173
16689,0.960108,0.0194565,0.045935,0.0128963,0.121081,0.00880341,0.203514,0.333812,3.97553,0.064519,0.299873,0.0714899,0.87703,6.95665,0.987174,1,0.00639216,0.103343,0.704242,0.14077,0.615358,0.983834,0.615358,0,-0.00442343,0.031693,0.914451,0.842047,0.0106255,0.0183443,0.00142845,0.00169048,0.561542,0.012858,-11.1758,-14.6776,10.8353,0.712964,0.807509,-15.6617,-0.0176788,0,-0.000640639,1.49209,2.37894,0,0,-0.00362151,-0.981201,-0.161189,-0.00039526,-0.017694,0.379514,5.16667,16.7083,0,0,27.1667,14.25,1.29167,-17.0459,1e-05,0.00237869,0.103291,1.56486,0.0903127,59391,0.102445,72.84,6.29218
16690,0.962276,0.0196925,0.0454259,0.0130398,0.120813,0.00884966,0.202775,0.335767,4.0059,0.0645443,0.299842,0.0718061,0.878053,6.95196,0.986747,1,0.0064253,0.105999,0.706191,0.14068,0.627916,0.991969,0.627916,0,-0.0044028,0.0316888,0.915009,0.839622,0.0107375,0.0185577,0.00127995,0.00157101,0.560048,0.0129151,-11.2072,-14.479,10.98,0.706599,0.8176,-15.7223,-0.0177557,0,-0.000624527,1.49196,2.35435,0,0,-0.00363842,-0.981399,-0.159732,-0.000393542,-0.0199002,0.374443,5.04167,16.75,0,0,26.875,13.4583,1.29167,-17.044,1e-05,0.000527296,0.105808,1.59012,0.0891955,58538,0.10244,73.67,6.21259
16691,0.96482,0.0198564,0.0443944,0.0132038,0.120516,0.00878893,0.203645,0.334794,3.95147,0.0637791,0.300494,0.0718806,0.879213,6.95066,0.986055,1,0.00685682,0.113552,0.701762,0.140018,0.630128,0.98726,0.630128,0,-0.00437016,0.032402,0.916325,0.840669,0.01075,0.0185808,0.00137947,0.0016866,0.561149,0.0130452,-11.294,-14.0252,10.8286,0.71113,0.820429,-16.0271,-0.0177905,0,-0.000822132,1.49998,2.3849,0,0,-0.00364377,-0.974983,-0.162701,-0.000395108,-0.0184596,0.380137,5.20833,15.0833,0,0,28.2083,12.3333,1.66667,-17.0456,1.5e-05,0.000517191,0.110554,1.50709,0.0847313,61755,0.102413,75.16,6.19234
16692,0.960509,0.0199736,0.0444433,0.0133068,0.120166,0.008643,0.202802,0.332192,3.98722,0.0623074,0.300193,0.0717908,0.876638,6.95324,0.985889,1,0.00686588,0.115052,0.702073,0.139448,0.624672,0.988903,0.624672,0,-0.00435927,0.0309271,0.917061,0.841261,0.0107711,0.0186727,0.00143915,0.00175194,0.562587,0.0131488,-11.2157,-13.852,10.7569,0.714101,0.820317,-16.1783,-0.0180236,0,-0.000611437,1.49069,2.37568,0,0,-0.0036536,-0.977368,-0.163923,-0.000398871,-0.0187346,0.379014,4.875,14.6667,0,0,29.2917,13.6667,1.375,-17.0504,2.25e-05,0.000459709,0.105117,1.56877,0.0834773,59497,0.102377,73.39,6.0713
16693,0.961522,0.020021,0.0440959,0.0133128,0.120429,0.00867115,0.202998,0.334493,3.9867,0.062052,0.300266,0.0720387,0.87734,6.94865,0.985767,1,0.00676406,0.113557,0.703581,0.139789,0.61969,0.990609,0.61969,0,-0.0043787,0.0303524,0.916502,0.840867,0.0107852,0.0187402,0.00119047,0.00155728,0.559746,0.0131273,-11.3891,-13.854,10.7936,0.712036,0.82086,-16.1626,-0.0178699,0,-0.000489185,1.49425,2.37337,0,0,-0.00363592,-0.978462,-0.161082,-0.000393799,-0.0173293,0.377823,4.95833,14.0417,0,0,28.25,14.0417,1.45833,-17.0492,1e-05,0.00154157,0.105478,1.51834,0.0850098,61311,0.102375,75.52,6.08239
16694,0.963038,0.0197175,0.0456358,0.0130797,0.121443,0.00870592,0.20355,0.336154,4.01439,0.0628179,0.299938,0.0722627,0.876765,6.95465,0.986065,1,0.00652034,0.104009,0.707721,0.141217,0.603712,0.992234,0.603712,0,-0.00441073,0.030632,0.916229,0.842997,0.0106251,0.0185312,0.00157593,0.00183341,0.563623,0.0128922,-11.07,-14.2472,10.882,0.710661,0.818865,-15.8874,-0.0179979,0,-0.00055749,1.49276,2.36227,0,0,-0.00362653,-0.975487,-0.162628,-0.000392372,-0.0181275,0.375937,4.875,15.9167,0,0,27.5833,14.8333,1.5,-17.0663,2.25e-05,0.000148958,0.10769,1.52601,0.0864327,60966,0.102323,73.38,6.34848
